block_num	regime_num	exp_num	status	timestamp	agent_dir	agent_pos	task_name	sub_task	worker	action_space	source	reward	seed	observation_space	steps
5	8	1013	DONE	20200924T003227.566681	3	[7 1]	minigridkit_minigridkit_minigridlava2	0	env-0	Discrete(7)	NEXT	0.9714285714285714	2078972136	Dict(image:Box(7, 7, 3))	8
5	8	1014	DONE	20200924T003227.617683	3	[7 1]	minigridkit_minigridkit_minigridlava2	0	env-0	Discrete(7)	NEXT	0.9642857142857143	3621044946	Dict(image:Box(7, 7, 3))	10
5	8	1015	DONE	20200924T003227.661682	3	[7 1]	minigridkit_minigridkit_minigridlava2	0	env-0	Discrete(7)	NEXT	0.9714285714285714	2361478871	Dict(image:Box(7, 7, 3))	8
5	8	1016	DONE	20200924T003227.714679	3	[7 1]	minigridkit_minigridkit_minigridlava2	0	env-0	Discrete(7)	NEXT	0.9571428571428572	2384859600	Dict(image:Box(7, 7, 3))	12
5	8	1017	DONE	20200924T003227.764682	3	[7 1]	minigridkit_minigridkit_minigridlava2	0	env-0	Discrete(7)	NEXT	0.9714285714285714	1340164868	Dict(image:Box(7, 7, 3))	8
5	8	1018	DONE	20200924T003227.807681	3	[7 1]	minigridkit_minigridkit_minigridlava2	0	env-0	Discrete(7)	NEXT	0.9714285714285714	566263344	Dict(image:Box(7, 7, 3))	8
5	8	1019	DONE	20200924T003227.856681	3	[7 1]	minigridkit_minigridkit_minigridlava2	0	env-0	Discrete(7)	NEXT	0.9714285714285714	3540362267	Dict(image:Box(7, 7, 3))	8
5	8	1020	DONE	20200924T003227.899680	3	[7 1]	minigridkit_minigridkit_minigridlava2	0	env-0	Discrete(7)	NEXT	0.9714285714285714	3741083761	Dict(image:Box(7, 7, 3))	8
5	8	1021	DONE	20200924T003227.947679	3	[7 1]	minigridkit_minigridkit_minigridlava2	0	env-0	Discrete(7)	NEXT	0.9714285714285714	3318983796	Dict(image:Box(7, 7, 3))	8
5	8	1022	DONE	20200924T003227.994681	3	[7 1]	minigridkit_minigridkit_minigridlava2	0	env-0	Discrete(7)	NEXT	0.9714285714285714	1692739030	Dict(image:Box(7, 7, 3))	8
5	8	1023	DONE	20200924T003228.047682	3	[7 1]	minigridkit_minigridkit_minigridlava2	0	env-0	Discrete(7)	NEXT	0.9607142857142857	207129877	Dict(image:Box(7, 7, 3))	11
5	8	1024	DONE	20200924T003228.095681	3	[7 1]	minigridkit_minigridkit_minigridlava2	0	env-0	Discrete(7)	NEXT	0.9714285714285714	378101298	Dict(image:Box(7, 7, 3))	8
